Fitts Law Experiment
Subject T: BcaD
FOV: 87.95473
Width: 1920
Height: 1080
XRHieght: 1600
XRWidth: 1344
Target# Filter? Time Touch Pos Touch Rot Head Pos Head Rot xfilter yfilter zfilter
7 1 31.28342 (0.0548, 29.6512, -4.5456) (0.0600, -0.0884, -0.2320, -0.9668) (-0.0480, 30.0232, -4.5863) (0.0769, 0.0039, 0.0207, 0.9968) 14.28018 16.17579 97.71677
8 1 32.09463 (0.0026, 29.6759, -4.5626) (0.1896, 0.0619, -0.2277, -0.9531) (-0.0502, 30.0228, -4.5842) (0.0792, -0.0038, 0.0214, 0.9966) -20.46271 32.47337 92.04752
9 1 32.83899 (0.0612, 29.6721, -4.5377) (0.1237, -0.1365, -0.2696, -0.9452) (-0.0490, 30.0229, -4.5792) (0.0784, 0.0080, 0.0194, 0.9967) 19.34307 30.78609 93.20983
10 1 33.55017 (0.0081, 29.6602, -4.5545) (0.1034, 0.0459, -0.2428, -0.9635) (-0.0530, 30.0228, -4.5835) (0.0775, -0.0032, 0.0240, 0.9967) -13.76867 16.72977 97.44022
11 1 34.20573 (0.0490, 29.7005, -4.5702) (0.2140, -0.1177, -0.2193, -0.9446) (-0.0515, 30.0242, -4.5938) (0.0691, 0.0025, 0.0225, 0.9974) 12.73485 45.55664 88.06863
12 1 34.9391 (0.0404, 29.6545, -4.5677) (0.0528, -0.0128, -0.2605, -0.9639) (-0.0503, 30.0230, -4.5936) (0.0749, 0.0020, 0.0228, 0.9969) 0.1056793 11.17448 99.40878
13 1 35.76128 (0.0338, 29.7058, -4.5763) (0.2491, -0.0533, -0.2144, -0.9429) (-0.0501, 30.0242, -4.5906) (0.0676, -0.0045, 0.0228, 0.9974) -0.2537863 49.60969 87.01733
14 1 36.42805 (0.0610, 29.6604, -4.5458) (0.0733, -0.1020, -0.2432, -0.9618) (-0.0479, 30.0230, -4.5838) (0.0748, 0.0041, 0.0191, 0.9970) 15.32388 18.6868 96.84293
15 1 37.18376 (0.0214, 29.7004, -4.5742) (0.2464, 0.0345, -0.1637, -0.9546) (-0.0506, 30.0235, -4.5880) (0.0683, -0.0049, 0.0228, 0.9974) -14.20668 45.58915 87.61712
0 1 37.89462 (0.0751, 29.6811, -4.5601) (0.1327, -0.1306, -0.2065, -0.9606) (-0.0469, 30.0234, -4.5897) (0.0725, 0.0000, 0.0193, 0.9972) 19.97109 31.05918 93.06708
1 1 38.69468 (0.0171, 29.6839, -4.5712) (0.1784, 0.0726, -0.1872, -0.9632) (-0.0527, 30.0234, -4.5870) (0.0719, -0.0070, 0.0238, 0.9971) -20.30463 31.79475 92.57867
2 1 39.42816 (0.0536, 29.7010, -4.5696) (0.2100, -0.1095, -0.1913, -0.9525) (-0.0506, 30.0241, -4.5890) (0.0690, -0.0006, 0.0210, 0.9974) 13.09553 44.66961 88.77681
3 1 40.22828 (0.0268, 29.6740, -4.5750) (0.0973, 0.0609, -0.1960, -0.9739) (-0.0500, 30.0232, -4.5913) (0.0747, -0.0028, 0.0225, 0.9969) -15.32214 16.77257 97.36458
4 0 40.85104 (0.0383, 29.7154, -4.5891) (0.2633, -0.0467, -0.1580, -0.9506) (-0.0508, 30.0244, -4.5940) (0.0662, -0.0042, 0.0215, 0.9976) 0.5625062 51.52709 85.70089
5 0 41.58413 (0.0465, 29.6639, -4.5656) (0.0561, -0.0144, -0.1762, -0.9826) (-0.0487, 30.0233, -4.5922) (0.0732, 0.0010, 0.0183, 0.9971) 0.8558778 11.52777 99.32964
6 0 42.17294 (0.0244, 29.7069, -4.5903) (0.2300, 0.0295, -0.1527, -0.9607) (-0.0524, 30.0247, -4.5962) (0.0660, -0.0030, 0.0216, 0.9976) -12.69154 43.2927 89.24498
