-1 1 1.203438 (0.3844, 29.7878, -3.8402) (-0.6227, -0.0771, 0.1343, 0.7670) (0.1197, 29.9651, -4.2614) (0.1197, 29.9651, -4.2614) -28.55596 93.45059 21.24955
-1 1 1.214731 (0.3838, 29.7792, -3.8326) (-0.5994, -0.0769, 0.1208, 0.7875) (0.1175, 29.9651, -4.2613) (0.1175, 29.9651, -4.2613) -26.59797 92.55017 26.96317
-1 1 1.225721 (0.3833, 29.7697, -3.8245) (-0.5741, -0.0738, 0.1079, 0.8083) (0.1155, 29.9651, -4.2612) (0.1155, 29.9651, -4.2612) -24.3123 91.217 32.99046
-1 1 1.237148 (0.3830, 29.7601, -3.8164) (-0.5460, -0.0679, 0.0929, 0.8299) (0.1134, 29.9651, -4.2611) (0.1134, 29.9651, -4.2611) -21.41006 89.35394 39.46499
-1 1 1.248099 (0.3829, 29.7500, -3.8081) (-0.5176, -0.0565, 0.0752, 0.8504) (0.1114, 29.9651, -4.2611) (0.1114, 29.9651, -4.2611) -17.38845 87.19353 45.77041
-1 1 1.259261 (0.3830, 29.7398, -3.8001) (-0.4926, -0.0425, 0.0535, 0.8676) (0.1094, 29.9652, -4.2611) (0.1094, 29.9652, -4.2611) -12.64367 85.01311 51.11662
-1 1 1.270278 (0.3830, 29.7293, -3.7922) (-0.4670, -0.0288, 0.0321, 0.8832) (0.1074, 29.9652, -4.2610) (0.1074, 29.9652, -4.2610) -8.075135 82.30193 56.22442
-1 1 1.281528 (0.3828, 29.7177, -3.7841) (-0.4365, -0.0173, 0.0135, 0.8995) (0.1055, 29.9651, -4.2609) (0.1055, 29.9651, -4.2609) -4.282303 78.46886 61.84095
-1 1 1.292692 (0.3827, 29.7058, -3.7759) (-0.4006, -0.0073, -0.0046, 0.9162) (0.1036, 29.9650, -4.2608) (0.1036, 29.9650, -4.2608) -0.9656093 73.40672 67.90083
-1 1 1.303712 (0.3823, 29.6929, -3.7675) (-0.3548, 0.0060, -0.0203, 0.9347) (0.1018, 29.9650, -4.2606) (0.1018, 29.9650, -4.2606) 2.56058 66.30388 74.8147
-1 1 1.315165 (0.3815, 29.6797, -3.7590) (-0.3021, 0.0271, -0.0320, 0.9524) (0.1000, 29.9648, -4.2605) (0.1000, 29.9648, -4.2605) 7.087761 57.36031 81.60612
-1 1 1.32607 (0.3800, 29.6661, -3.7507) (-0.2460, 0.0479, -0.0320, 0.9676) (0.0983, 29.9646, -4.2603) (0.0983, 29.9646, -4.2603) 10.8523 47.29428 87.43844
-1 1 1.337353 (0.3787, 29.6523, -3.7430) (-0.1958, 0.0695, -0.0333, 0.9776) (0.0965, 29.9644, -4.2600) (0.0965, 29.9644, -4.2600) 14.8882 37.82691 91.36447
-1 1 1.34834 (0.3773, 29.6386, -3.7364) (-0.1499, 0.0957, -0.0298, 0.9836) (0.0946, 29.9642, -4.2597) (0.0946, 29.9642, -4.2597) 19.7252 28.91909 93.67285
-1 1 1.35943 (0.3766, 29.6253, -3.7302) (-0.1023, 0.1253, -0.0274, 0.9865) (0.0930, 29.9641, -4.2593) (0.0930, 29.9641, -4.2593) 25.27425 19.4929 94.7694
-1 1 1.370602 (0.3763, 29.6122, -3.7242) (-0.0542, 0.1549, -0.0274, 0.9861) (0.0913, 29.9639, -4.2590) (0.0913, 29.9639, -4.2590) 30.85434 9.842992 94.61038
-1 1 1.381871 (0.3757, 29.5989, -3.7188) (-0.0053, 0.1845, -0.0227, 0.9826) (0.0898, 29.9637, -4.2587) (0.0898, 29.9637, -4.2587) 36.27889 0.2028825 93.18691
-1 1 1.392898 (0.3747, 29.5857, -3.7144) (0.0399, 0.2077, -0.0141, 0.9773) (0.0884, 29.9635, -4.2584) (0.0884, 29.9635, -4.2584) 40.47501 -8.38006 91.05793
-1 1 1.403828 (0.3729, 29.5730, -3.7118) (0.0746, 0.2202, -0.0038, 0.9726) (0.0871, 29.9632, -4.2582) (0.0871, 29.9632, -4.2582) 42.77376 -14.67909 89.19041
-1 1 1.415116 (0.3710, 29.5604, -3.7089) (0.1118, 0.2314, 0.0091, 0.9664) (0.0859, 29.9631, -4.2581) (0.0859, 29.9631, -4.2581) 44.92245 -21.17746 86.79567
-1 1 1.426204 (0.3690, 29.5493, -3.7067) (0.1451, 0.2403, 0.0242, 0.9595) (0.0848, 29.9630, -4.2581) (0.0848, 29.9630, -4.2581) 46.82017 -26.6796 84.23817
-1 1 1.437396 (0.3669, 29.5404, -3.7054) (0.1697, 0.2475, 0.0292, 0.9535) (0.0839, 29.9629, -4.2582) (0.0839, 29.9629, -4.2582) 48.19267 -30.90962 81.98817
-1 1 1.448595 (0.3650, 29.5330, -3.7043) (0.1871, 0.2539, 0.0280, 0.9486) (0.0830, 29.9630, -4.2583) (0.0830, 29.9630, -4.2583) 49.21246 -34.07022 80.10838
-1 1 1.459855 (0.3635, 29.5276, -3.7034) (0.1955, 0.2604, 0.0185, 0.9453) (0.0823, 29.9632, -4.2586) (0.0823, 29.9632, -4.2586) 49.94977 -36.00221 78.79633
-1 1 1.470721 (0.3620, 29.5227, -3.7025) (0.2000, 0.2660, 0.0096, 0.9430) (0.0818, 29.9634, -4.2589) (0.0818, 29.9634, -4.2589) 50.54833 -37.20324 77.85104
-1 1 1.481873 (0.3601, 29.5190, -3.7021) (0.1965, 0.2669, 0.0053, 0.9434) (0.0814, 29.9636, -4.2593) (0.0814, 29.9636, -4.2593) 50.5799 -36.79358 78.02503
-1 1 1.493366 (0.3584, 29.5152, -3.7017) (0.1944, 0.2648, 0.0059, 0.9445) (0.0810, 29.9639, -4.2598) (0.0810, 29.9639, -4.2598) 50.24357 -36.41591 78.41852
-1 1 1.504199 (0.3573, 29.5121, -3.7012) (0.1895, 0.2590, 0.0049, 0.9471) (0.0809, 29.9640, -4.2604) (0.0809, 29.9640, -4.2604) 49.24559 -35.63885 79.40242
-1 1 1.515292 (0.3566, 29.5097, -3.7007) (0.1827, 0.2553, 0.0007, 0.9494) (0.0808, 29.9641, -4.2610) (0.0808, 29.9641, -4.2610) 48.50801 -34.65965 80.285
-1 1 1.526222 (0.3563, 29.5091, -3.7002) (0.1696, 0.2525, -0.0063, 0.9526) (0.0809, 29.9642, -4.2618) (0.0809, 29.9642, -4.2618) 47.8914 -32.63718 81.49373
-1 1 1.537509 (0.3556, 29.5095, -3.6996) (0.1588, 0.2511, -0.0114, 0.9548) (0.0810, 29.9644, -4.2628) (0.0810, 29.9644, -4.2628) 47.59084 -30.89104 82.34595
