Fitts Law Experiment
Subject N: CABD
FOV: 87.95474
Width: 1920
Height: 1080
XRHieght: 1600
XRWidth: 1344
Target# Filter? Time Touch Pos Touch Rot Head Pos Head Rot xfilter yfilter zfilter
0 1 52.66528 (0.3687, 29.5829, -3.6593) (-0.1629, 0.1765, 0.0419, 0.9698) (0.1142, 29.9801, -4.2294) (-0.0024, -0.0121, 0.0023, -0.9999) 33.02371 32.72448 88.46053
1 1 53.55442 (0.1759, 29.5810, -3.7245) (-0.1733, -0.1686, 0.0418, 0.9694) (0.1094, 29.9801, -4.2327) (-0.0001, 0.0215, -0.0043, -0.9998) -33.92027 32.49025 88.31013
2 1 54.34282 (0.3188, 29.6564, -3.6863) (-0.2761, 0.1148, 0.0255, 0.9539) (0.1115, 29.9804, -4.2343) (0.0026, 0.0047, -0.0011, -1.0000) 20.3462 53.79893 82.12206
3 1 55.05422 (0.1945, 29.5087, -3.7025) (-0.0491, -0.1340, 0.0577, 0.9881) (0.1088, 29.9794, -4.2298) (-0.0061, 0.0176, -0.0043, -0.9998) -27.13339 8.1685 95.92651
4 0 55.79864 (0.2474, 29.6810, -3.7048) (-0.3278, 0.0035, 0.0373, 0.9440) (0.1088, 29.9807, -4.2347) (0.0032, 0.0165, -0.0047, -0.9998) -1.78147 61.918 78.5047
5 0 56.56541 (0.2574, 29.4617, -3.6506) (0.0179, -0.0044, 0.0559, 0.9983) (0.1088, 29.9783, -4.2180) (-0.0188, 0.0159, -0.0065, -0.9997) -0.6747227 -3.614168 99.93239
6 0 57.40992 (0.1958, 29.6252, -3.7171) (-0.2885, -0.1033, 0.0528, 0.9504) (0.1061, 29.9793, -4.2269) (-0.0067, 0.0264, -0.0110, -0.9996) -22.69252 53.75174 81.21453
7 0 58.25454 (0.3372, 29.4786, -3.6427) (-0.0236, 0.1252, 0.0710, 0.9893) (0.1090, 29.9788, -4.2252) (-0.0139, 0.0096, -0.0063, -0.9998) 24.4438 6.457685 96.75122
8 0 59.06549 (0.1750, 29.5692, -3.7145) (-0.1777, -0.1649, 0.0478, 0.9690) (0.1072, 29.9787, -4.2269) (-0.0114, 0.0291, -0.0119, -0.9994) -33.65165 32.86551 88.24639
9 0 59.80999 (0.3652, 29.5753, -3.6485) (-0.1500, 0.1785, 0.0668, 0.9701) (0.1084, 29.9784, -4.2239) (-0.0153, 0.0014, -0.0071, -0.9999) 32.62149 31.49469 89.12868
10 0 60.54359 (0.1908, 29.4980, -3.6797) (-0.0504, -0.1271, 0.0765, 0.9877) (0.1032, 29.9777, -4.2141) (-0.0217, 0.0294, -0.0127, -0.9993) -25.86971 8.009945 96.26318
11 0 61.28793 (0.3178, 29.6502, -3.6627) (-0.2774, 0.1280, 0.0606, 0.9502) (0.1066, 29.9786, -4.2239) (-0.0148, 0.0248, -0.0052, -0.9996) 20.96364 54.2782 81.32898
12 0 62.21012 (0.2622, 29.4557, -3.6495) (0.0253, -0.0045, 0.0592, 0.9979) (0.1082, 29.9770, -4.2169) (-0.0256, 0.0253, -0.0083, -0.9993) -0.5956975 -5.111021 99.86752
13 0 63.14359 (0.2587, 29.6928, -3.7126) (-0.3293, 0.0030, 0.0220, 0.9440) (0.1060, 29.9792, -4.2337) (-0.0090, 0.0197, -0.0095, -0.9997) -0.8741817 62.18666 78.30745
